#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:20 Ohm
#Resolution:
#Vce:320.7049465 uV
#Ic:16.06792962 uA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
0.004252486092020488,0.00021321190855212,0
0.004252486092020488,0.00021321190855212,0.00499001996007984
0.008822531579979519,0.0002051779437434965,0.009980039920159681
0.01347275330456941,0.00021321190855212,0.01497005988023952
0.0181229750291593,0.0002172288909564317,0.01996007984031936
0.02293354922701092,0.00021321190855212,0.0249500998003992
0.02774412342486253,0.0002172288909564317,0.02994011976047904
0.03247452138608328,0.0002212458733607434,0.03493013972055888
0.03784632924035092,0.0002212458733607434,0.03992015968063872
0.04265690343820253,0.0002091949261478083,0.04491017964071856
0.047547653872685,0.00021321190855212,0.0499001996007984
0.05243840430716747,0.0002091949261478083,0.05489021956087824
0.05716880226838823,0.0002091949261478083,0.05988023952095808
0.06318202001570274,0.0002051779437434965,0.06487025948103792
0.06799259421355436,0.0002051779437434965,0.06986027944111776
0.07280316841140597,0.0002011609613391848,0.0748502994011976
0.07769391884588844,0.0002051779437434965,0.07984031936127745
0.08314590293678693,0.0002051779437434965,0.08483033932135728
0.08803665337126941,0.00021321190855212,0.08982035928143713
0.09284722756912102,0.0002051779437434965,0.09481037924151696
0.09749744929371092,0.0002091949261478083,0.09980039920159681
0.1022278472549317,0.0002091949261478083,0.1047904191616766
0.1070384214527833,0.0002091949261478083,0.1097804391217565
0.1118489956506349,0.0002051779437434965,0.1147704590818363
0.1178622133979494,0.0002091949261478083,0.1197604790419162
0.1233943737254788,0.0001971439789348731,0.124750499001996
0.1282049479233304,0.0001971439789348731,0.1297405189620758
0.133015522121182,0.0001971439789348731,0.1347305389221557
0.1377459200824027,0.0002051779437434965,0.1397205588822355
0.1424763180436235,0.0001971439789348731,0.1447105788423154
0.1472868922414751,0.0001971439789348731,0.1497005988023952
0.1518569377294341,0.0001971439789348731,0.1546906187624751
0.1573890980569635,0.0002051779437434965,0.1596806387225549
0.1623600247280768,0.0002011609613391848,0.1646706586826347
0.1670904226892976,0.0002091949261478083,0.1696606786427146
0.1719009968871492,0.0002091949261478083,0.1746506986027944
0.177753862161202,0.0002051779437434965,0.1796407185628743
0.182885141305577,0.0002091949261478083,0.1846307385229541
0.1876155392667978,0.0002091949261478083,0.1896207584830339
0.1925062897012803,0.0002051779437434965,0.1946107784431138
0.1979582737921787,0.00021321190855212,0.1996007984031936
0.2026084955167686,0.0002091949261478083,0.2045908183632734
0.2074190697146203,0.0002011609613391848,0.2095808383233533
0.212149467675841,0.0002051779437434965,0.2145708582834331
0.2170402181103235,0.0002051779437434965,0.219560878243513
0.2216102635982825,0.0002011609613391848,0.2245508982035928
0.2264208377961341,0.0002011609613391848,0.2295409181636726
0.2324340555434486,0.0001971439789348731,0.2345309381237525
0.2372446297413003,0.0001971439789348731,0.2395209580838323
0.2426164375955679,0.0001971439789348731,0.2445109780439122
0.2475873642666812,0.0001971439789348731,0.249500998003992
0.2523979384645328,0.0002051779437434965,0.2544910179640719
0.2570481601891227,0.0001971439789348731,0.2594810379241517
0.2618587343869744,0.0002011609613391848,0.2644710578842315
0.2665891323481951,0.0002011609613391848,0.2694610778443114
0.2721212926757245,0.0002051779437434965,0.2744510978043912
0.2768516906369452,0.0001971439789348731,0.2794411177644711
0.2816622648347968,0.0002011609613391848,0.2844311377245509
0.2863926627960176,0.0001971439789348731,0.2894211576846307
0.2926464092532247,0.0001971439789348731,0.2944111776447106
0.2975371596877072,0.0001971439789348731,0.2994011976047904
0.3021873814122971,0.0001971439789348731,0.3043912175648703
0.3069177793735178,0.0001971439789348731,0.3093812375249501
0.3118085298080003,0.0001971439789348731,0.3143712574850299
0.3173406901355296,0.0001971439789348731,0.3193612774451098
0.3220710880967504,0.0001971439789348731,0.3243512974051896
0.3268014860579711,0.0001971439789348731,0.3293413173652694
0.3319327652023462,0.0001971439789348731,0.3343313373253493
0.3365829869269361,0.0002011609613391848,0.3393213572854291
0.3413935611247877,0.0002051779437434965,0.344311377245509
0.3474869551087331,0.0002051779437434965,0.3493013972055888
0.3520570005966921,0.0002091949261478083,0.3542914171656686
0.3575089846875906,0.0002091949261478083,0.3592814371257485
0.3619988539389188,0.0002051779437434965,0.3642714570858284
0.3669697806100321,0.0002051779437434965,0.3692614770459082
0.3718605310445146,0.0002011609613391848,0.374251497005988
0.3765909290057353,0.0002051779437434965,0.3792415169660678
0.3814816794402178,0.0002051779437434965,0.3842315369261477
0.3860517249281768,0.0002051779437434965,0.3892215568862276
0.3915838852557062,0.0002051779437434965,0.3942115768463074
0.3961539307436652,0.0002051779437434965,0.3992015968063872
0.4023275009642415,0.0002091949261478083,0.4041916167664671
0.4070578989254622,0.0002091949261478083,0.4091816367265469
0.4118684731233138,0.00021321190855212,0.4141716566866268
0.4166790473211654,0.00021321190855212,0.4191616766467066
0.4215697977556479,0.0002212458733607434,0.4241516966067864
0.4261398432436069,0.0002212458733607434,0.4291417165668663
0.4315116510978745,0.0002212458733607434,0.4341317365269461
0.4363222252957262,0.0002292798381693669,0.4391217564870259
0.4409724470203161,0.0002373138029779904,0.4441117764471058
0.4455424925082751,0.0002373138029779904,0.4491017964071856
0.4502728904694959,0.0002453477677866138,0.4540918163672655
0.4550834646673474,0.0002413307853823021,0.4590818363273453
0.461096682414662,0.0002493647501909255,0.4640718562874251
0.4659072566125136,0.0002533817325952373,0.469061876247505
0.4704773021004726,0.0002694496622124842,0.4740518962075848
