#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:320.7049465 uV
#Ic:32.13585923 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-0.4928401810193128,-1.08396156691697e-06,-0.524
-0.4963679354310707,-1.116097426151463e-06,-0.528
-0.5001362185527211,-1.156267250194581e-06,-0.532
-0.503583796727848,-1.172335179811828e-06,-0.536
-0.507592608559391,-1.204471039046321e-06,-0.54
-0.5112005392077797,-1.244640863089439e-06,-0.544
-0.5145679411462759,-1.268742757515309e-06,-0.548
-0.5182560480312954,-1.308912581558426e-06,-0.552
-0.5216234499697916,-1.34104844079292e-06,-0.556
-0.5250710281449186,-1.373184300027414e-06,-0.5600000000000001
-0.5285987825566765,-1.405320159261908e-06,-0.5639999999999999
-0.5320463607318034,-1.437456018496402e-06,-0.5679999999999999
-0.535734467616823,-1.445489983305025e-06,-0.572
-0.5392622220285809,-1.485659807348142e-06,-0.576
-0.542629623967077,-1.533863596199883e-06,-0.58
-0.5464780833253583,-1.565999455434377e-06,-0.584
-0.550086013973747,-1.614203244286118e-06,-0.588
-0.553533592148874,-1.678474962755105e-06,-0.592
-0.556981170324001,-1.710610821989599e-06,-0.596
-0.5602683960258662,-1.73471271641547e-06,-0.6
-0.5639565029108858,-1.798984434884457e-06,-0.604
-0.5673239048493819,-1.847188223736198e-06,-0.608
-0.570771483024509,-1.895392012587939e-06,-0.612
-0.5743794136728977,-1.943595801439679e-06,-0.616
-0.577586463138132,-1.999833555100044e-06,-0.62
-0.5811943937865207,-2.048037343951784e-06,-0.624
-0.5845617957250169,-2.120343027229395e-06,-0.628
-0.5878490214268821,-2.160512851272513e-06,-0.632
-0.5912164233653783,-2.208716640124253e-06,-0.636
-0.5944234728306127,-2.272988358593241e-06,-0.64
-0.5978710510057397,-2.329226112253605e-06,-0.644
-0.6013988054174976,-2.377429901105346e-06,-0.648
-0.6045256786461011,-2.449735584382957e-06,-0.652
-0.607973256821228,-2.514007302851944e-06,-0.656
-0.6110199538132007,-2.570245056512309e-06,-0.66
-0.6143873557516969,-2.650584704598543e-06,-0.664
-0.6178349339268239,-2.682720563833037e-06,-0.668
-0.6208816309187966,-2.738958317493401e-06,-0.672
-0.6241688566206618,-2.819297965579636e-06,-0.676
-0.6272957298492654,-2.87553571924e-06,-0.68
-0.6305027793144998,-2.955875367326235e-06,-0.6840000000000001
-0.6338701812529959,-3.044248980221093e-06,-0.6879999999999999
-0.6369970544815995,-3.10852069869008e-06,-0.6919999999999999
-0.6399635752369413,-3.196894311584938e-06,-0.696
-0.6432508009388066,-3.269199994862549e-06,-0.7
-0.6463776741674101,-3.349539642948784e-06,-0.704
-0.6495045473960136,-3.437913255843642e-06,-0.708
-0.6525512443879864,-3.518252903929876e-06,-0.712
-0.6555177651433282,-3.614660481633358e-06,-0.716
-0.6588049908451934,-3.719102024145463e-06,-0.72
-0.6616913353639045,-3.815509601848944e-06,-0.724
-0.6647380323558771,-3.911917179552425e-06,-0.728
-0.6675442006379572,-3.99225682763866e-06,-0.732
-0.6706710738665608,-4.096698370150766e-06,-0.736
-0.67339706591201,-4.193105947854246e-06,-0.74
-0.6763635866673519,-4.297547490366351e-06,-0.744
-0.6792499311860628,-4.369853173643963e-06,-0.748
-0.6820560994681429,-4.482328680964692e-06,-0.752
-0.6851027964601156,-4.594804188285419e-06,-0.756
-0.6883098459253499,-4.691211765988901e-06,-0.76
-0.6909556617341683,-4.80368727330963e-06,-0.764
-0.6937618300162485,-4.884026921395864e-06,-0.768
-0.6965679982983286,-5.012570358333839e-06,-0.772
-0.6996146952903013,-5.076842076802827e-06,-0.776
-0.7025812160456432,-5.197351548932178e-06,-0.78
-0.7050666793811998,-5.301793091444284e-06,-0.784
-0.707792671426649,-5.414268598765011e-06,-0.788
-0.7107591921819909,-5.542812035702988e-06,-0.792
-0.7134050079908092,-5.655287543023716e-06,-0.796
-0.7161310000362585,-5.767763050344445e-06,-0.8
-0.7188569920817077,-5.872204592856549e-06,-0.804
-0.7215028078905261,-5.9927140649859e-06,-0.8080000000000001
-0.7243089761726063,-6.145359396349747e-06,-0.8120000000000001
-0.7268746157447937,-6.265868868479098e-06,-0.8159999999999999
-0.7295204315536121,-6.378344375799826e-06,-0.82
-0.7321662473624305,-6.514921777546425e-06,-0.824
-0.7348120631712489,-6.635431249675777e-06,-0.828
-0.7374578789800673,-6.780042616230998e-06,-0.832
-0.7401838710255165,-6.876450193934481e-06,-0.836
-0.7426693343610732,-7.021061560489704e-06,-0.84
-0.745074621459999,-7.165672927044925e-06,-0.844
-0.7477204372688174,-7.310284293600147e-06,-0.848
-0.7502059006043741,-7.438827730538122e-06,-0.852
-0.7528517164131925,-7.599507026710593e-06,-0.856
-0.7552570035121182,-7.728050463648567e-06,-0.86
-0.7579028193209366,-7.888729759821036e-06,-0.864
-0.7603882826564933,-8.017273196759011e-06,-0.868
-0.7626332172821574,-8.161884563314234e-06,-0.872
-0.7650385043810832,-8.322563859486703e-06,-0.876
-0.7673636152433781,-8.475209190850549e-06,-0.88
-0.7700094310521965,-8.635888487023018e-06,-0.884
-0.7722543656778607,-8.780499853578241e-06,-0.888
-0.7745794765401556,-8.933145184942086e-06,-0.892
-0.7770649398757122,-9.093824481114555e-06,-0.896
-0.7792296982647454,-9.2464698124784e-06,-0.9
-0.7815548091270405,-9.375013249416376e-06,-0.904
-0.7839600962259662,-9.551760475206091e-06,-0.908
-0.7862050308516303,-9.704405806569938e-06,-0.912
-0.7884499654772944,-9.865085102742407e-06,-0.916
-0.7906949001029585,-1.000166250448901e-05,-0.92
-0.7929398347286226,-1.017840973027872e-05,-0.924
-0.7951045931176558,-1.036319092087706e-05,-0.928
-0.7971891752700582,-1.052387021704953e-05,-0.9320000000000001
-0.7993539336590914,-1.070061744283925e-05,-0.9360000000000001
-0.801839396994648,-1.085326277420309e-05,-0.9399999999999999
-0.8039239791470504,-1.102197603518418e-05,-0.944
-0.8060887375360837,-1.120675722578252e-05,-0.948
-0.8080931434518551,-1.138350445157224e-05,-0.952
-0.8100975493676267,-1.156828564217058e-05,-0.956
-0.8122623077566599,-1.172896493834305e-05,-0.96
-0.8145874186189548,-1.192981405855863e-05,-0.964
-0.8165116482980954,-1.210656128434835e-05,-0.968
-0.8184358779772362,-1.229134247494669e-05,-0.972
-0.8204402838930076,-1.248415763035365e-05,-0.976
-0.8226050422820409,-1.267697278576062e-05,-0.98
-0.8247698006710741,-1.28778219059762e-05,-0.984
-0.8266138541135839,-1.306260309657454e-05,-0.988
-0.8287786125026171,-1.327952014640738e-05,-0.992
-0.8307830184183886,-1.346430133700571e-05,-0.996
-0.8326270718608983,-1.363301459798681e-05,-1
-0.8348720064865625,-1.384993164781964e-05,-1.004
-0.8367962361657031,-1.40427468032266e-05,-1.008
-0.8387204658448437,-1.425162988825081e-05,-1.012
-0.8405645192873535,-1.446051297327502e-05,-1.016
-0.842568925203125,-1.466136209349061e-05,-1.02
-0.844332802409004,-1.484614328408895e-05,-1.024
-0.8464173845614064,-1.505502636911316e-05,-1.028
-0.8484217904771778,-1.527194341894599e-05,-1.032
-0.8501856676830568,-1.548886046877882e-05,-1.036
-0.8520297211255665,-1.567364165937717e-05,-1.04
-0.8539539508047072,-1.589055870921e-05,-1.044
-0.855798004247217,-1.609140782942558e-05,-1.048
-0.8575618814530959,-1.631635884406704e-05,-1.052
-0.8594059348956057,-1.653327589389987e-05,-1.056
-0.8612499883381155,-1.674215897892408e-05,-1.06
-0.8632543942538869,-1.694300809913967e-05,-1.064
-0.8651786239330276,-1.713582325454663e-05,-1.068
-0.8669425011389066,-1.736077426918809e-05,-1.072
-0.8685460258715237,-1.758572528382955e-05,-1.076
-0.8701495506041409,-1.778657440404513e-05,-1.08
-0.8719134278100199,-1.801955938349521e-05,-1.084
-0.8738376574891605,-1.823647643332805e-05,-1.088
-0.8748799485653617,-1.839715572950052e-05,-1.092
-0.8767240020078715,-1.865424260337647e-05,-1.096
-0.8784077029771196,-1.88711596532093e-05,-1.1
-0.8799310514731059,-1.909611066785076e-05,-1.104
-0.8816949286789848,-1.932909564730084e-05,-1.108
-0.8833786296482329,-1.953797873232505e-05,-1.112
-0.8853028593273735,-1.978703164139237e-05,-1.116
-0.8868262078233599,-1.999591472641658e-05,-1.12
-0.8884297325559771,-2.022889970586666e-05,-1.124
-0.8899530810519635,-2.045385072050812e-05,-1.128
-0.8913160770746881,-2.06868356999582e-05,-1.132
-0.8929196018073052,-2.092785464421691e-05,-1.136
-0.894202421593399,-2.113673772924112e-05,-1.14
-0.8956455938527546,-2.136168874388257e-05,-1.144
-0.8973292948220025,-2.161877561775852e-05,-1.148
-0.8986121146080963,-2.183569266759135e-05,-1.152
-0.8998147581575592,-2.206867764704144e-05,-1.156
-0.9012579304169147,-2.231773055610876e-05,-1.16
-0.9027011026762702,-2.255071553555884e-05,-1.164
-0.9040640986989948,-2.278370051500892e-05,-1.168
-0.9051865660118269,-2.300061756484176e-05,-1.172
-0.9065495620345515,-2.324967047390908e-05,-1.176
-0.9077522055840144,-2.347462148855054e-05,-1.18
-0.9092755540800007,-2.371564043280924e-05,-1.184
-0.9107989025759871,-2.397272730668519e-05,-1.188
-0.9122420748353426,-2.42137462509439e-05,-1.192
-0.9137654233313289,-2.443869726558535e-05,-1.196
-0.9153689480639461,-2.470381810426993e-05,-1.2
-0.9168121203233016,-2.496090497814588e-05,-1.204
-0.918335468819288,-2.520995788721321e-05,-1.208
-0.9198588173152743,-2.545901079628053e-05,-1.212
-0.9212218133379989,-2.571609767015648e-05,-1.216
-0.9226649855973544,-2.598925247364968e-05,-1.22
-0.9242685103299716,-2.621420348829114e-05,-1.224
-0.9255513301160654,-2.646325639735846e-05,-1.228
-0.9271548548486825,-2.674444516566029e-05,-1.232
-0.9285178508714071,-2.699349807472761e-05,-1.236
-0.9301213756040244,-2.725861891341219e-05,-1.24
-0.9315645478633798,-2.750767182247951e-05,-1.244
-0.9328473676494736,-2.775672473154684e-05,-1.248
-0.9342905399088292,-2.801381160542279e-05,-1.252
-0.9356535359315538,-2.826286451449012e-05,-1.256
-0.9369363557176476,-2.851191742355745e-05,-1.26
-0.9382993517403722,-2.881720808628514e-05,-1.264
-0.939501995289835,-2.904215910092659e-05,-1.268
-0.9411055200224523,-2.931531390441979e-05,-1.272
-0.9423081635719152,-2.957240077829574e-05,-1.276
-0.9434306308847472,-2.980538575774582e-05,-1.28
-0.9448738031441026,-3.00705065964304e-05,-1.284
-0.9463169754034582,-3.031955950549772e-05,-1.288
-0.947599795189552,-3.057664637937367e-05,-1.292
-0.9488826149756456,-3.085783514767549e-05,-1.296
-0.9501654347617394,-3.111492202155144e-05,-1.3
-0.9514482545478332,-3.138807682504464e-05,-1.304
-0.9528914268071886,-3.165319766372921e-05,-1.308
-0.9541742465932824,-3.191831850241379e-05,-1.312
-0.9554570663793762,-3.219950727071561e-05,-1.316
-0.9568200624021008,-3.246462810940018e-05,-1.32
-0.9581028821881946,-3.2745816877702e-05,-1.324
-0.9593857019742884,-3.30189716811952e-05,-1.328
-0.9605081692871205,-3.326802459026253e-05,-1.332
-0.9620315177831068,-3.35652812881816e-05,-1.336
-0.9630738088593079,-3.382236816205754e-05,-1.34
-0.9641160999355091,-3.40794550359335e-05,-1.344
-0.9654790959582338,-3.436064380423532e-05,-1.348
-0.9668420919809584,-3.461773067811127e-05,-1.352
-0.9679645592937904,-3.489891944641309e-05,-1.356
-0.9690870266066225,-3.516404028509766e-05,-1.36
-0.9702094939194545,-3.543719508859086e-05,-1.364
-0.9713319612322865,-3.571034989208406e-05,-1.368
-0.9724544285451185,-3.598350469557726e-05,-1.372
-0.9736570720945815,-3.628076139349632e-05,-1.376
-0.9748597156440444,-3.65458822321809e-05,-1.38
-0.9759821829568764,-3.680296910605685e-05,-1.384
-0.9770244740330776,-3.711629373359316e-05,-1.388
-0.9779064126360171,-3.739748250189499e-05,-1.392
-0.9791892324221109,-3.766260334057956e-05,-1.396
-0.9803918759715737,-3.794379210888138e-05,-1.4
-0.9816746957576675,-3.823301484199182e-05,-1.404
-0.9827169868338687,-3.853027153991089e-05,-1.408
-0.9837592779100699,-3.881146030821271e-05,-1.412
-0.9847213927496402,-3.907658114689728e-05,-1.416
-0.9857636838258413,-3.937383784481636e-05,-1.42
-0.9870465036119351,-3.964699264830955e-05,-1.424
-0.988249147161398,-3.995228331103724e-05,-1.428
-0.9892112620009683,-4.022543811453044e-05,-1.432
-0.9903337293138004,-4.051466084764088e-05,-1.436
-0.9916165490998942,-4.081995151036857e-05,-1.44
-0.9926588401760954,-4.11011402786704e-05,-1.444
-0.993460602542404,-4.136626111735497e-05,-1.448
-0.9945028936186051,-4.166351781527404e-05,-1.452
-0.9956253609314372,-4.195274054838448e-05,-1.456
-0.9968280044809,-4.224999724630355e-05,-1.46
-0.9978702955571013,-4.253118601460537e-05,-1.464
-0.9986720579234099,-4.281237478290719e-05,-1.468
-0.9997143489996111,-4.310159751601763e-05,-1.472
-1.000836816312443,-4.339885421393671e-05,-1.476
-1.001959283625275,-4.37041448766644e-05,-1.48
-1.003161927174738,-4.399336760977484e-05,-1.484
-1.003883513304416,-4.427455637807666e-05,-1.488
-1.004925804380617,-4.457984704080435e-05,-1.492
-1.005968095456818,-4.485300184429755e-05,-1.496
-1.007170739006281,-4.512615664779075e-05,-1.5
-1.008213030082482,-4.543948127532706e-05,-1.504
-1.009094968685422,-4.572067004362888e-05,-1.508
-1.010618317181408,-4.60339946711652e-05,-1.512
-1.011901136967502,-4.632321740427564e-05,-1.516
-1.013103780516965,-4.662850806700333e-05,-1.52
-1.01446677653969,-4.694986665934827e-05,-1.524
-1.015509067615891,-4.723908939245872e-05,-1.528
-1.016551358692092,-4.754438005518641e-05,-1.532
-1.017513473531662,-4.780146692906236e-05,-1.536
-1.018395412134601,-4.808265569736418e-05,-1.54
-1.01919717450091,-4.840401428970912e-05,-1.544
-1.020159289340481,-4.869323702281956e-05,-1.548
-1.021281756653313,-4.899049372073863e-05,-1.552
-1.022243871492883,-4.930381834827495e-05,-1.556
-1.023125810095822,-4.960107504619401e-05,-1.56
-1.023927572462131,-4.989833174411308e-05,-1.564
-1.02480951106507,-5.017148654760628e-05,-1.568
-1.025771625904641,-5.046874324552535e-05,-1.572
-1.02665356450758,-5.076599994344441e-05,-1.576
-1.027695855583781,-5.103915474693761e-05,-1.58
-1.028577794186721,-5.13444454096653e-05,-1.584
-1.029379556553029,-5.165777003720162e-05,-1.588
-1.030261495155969,-5.193895880550344e-05,-1.592
-1.031223609995539,-5.223621550342251e-05,-1.596
-1.031945196125217,-5.252543823653295e-05,-1.6
-1.032666782254895,-5.283072889926064e-05,-1.604
-1.033548720857834,-5.313601956198834e-05,-1.608
-1.034270306987512,-5.34332762599074e-05,-1.612
-1.035152245590451,-5.377070278186959e-05,-1.616
-1.03595400795676,-5.404385758536278e-05,-1.62
-1.03691612279633,-5.434111428328185e-05,-1.624
-1.03779806139927,-5.463837098120092e-05,-1.628
-1.038439471292317,-5.493562767911999e-05,-1.632
-1.039321409895256,-5.521681644742181e-05,-1.636
-1.040123172261565,-5.553817503976675e-05,-1.64
-1.041005110864504,-5.585149966730306e-05,-1.644
-1.041806873230813,-5.614875636522213e-05,-1.648
-1.04252845936049,-5.642994513352395e-05,-1.652
-1.04341039796343,-5.672720183144302e-05,-1.656
-1.044212160329739,-5.704856042378796e-05,-1.66
-1.044853570222785,-5.73377831568984e-05,-1.664
-1.045735508825725,-5.766717571405196e-05,-1.668
-1.046617447428664,-5.795639844716241e-05,-1.672
-1.047339033558342,-5.824562118027285e-05,-1.676
-1.048220972161282,-5.855091184300054e-05,-1.68
-1.04902273452759,-5.886423647053685e-05,-1.684
-1.049824496893899,-5.916952713326454e-05,-1.688
-1.050786611733469,-5.949891969041811e-05,-1.692
-1.051588374099778,-5.981224431795443e-05,-1.696
-1.052390136466086,-6.012556894549074e-05,-1.7
-1.053352251305657,-6.043889357302705e-05,-1.704
-1.053913484962073,-6.073615027094612e-05,-1.708
-1.054715247328381,-6.107357679290832e-05,-1.712
-1.055677362167952,-6.138690142044463e-05,-1.716
-1.056318772060999,-6.170826001278956e-05,-1.72
-1.056960181954045,-6.201355067551726e-05,-1.724
-1.057922296793616,-6.229473944381908e-05,-1.728
-1.058884411633186,-6.263216596578126e-05,-1.732
-1.059605997762864,-6.293745662850895e-05,-1.736
-1.060407760129172,-6.325078125604527e-05,-1.74
-1.061369874968743,-6.358820777800746e-05,-1.744
-1.06209146109842,-6.389349844073514e-05,-1.748
-1.062492342281575,-6.419878910346284e-05,-1.752
-1.063374280884514,-6.451211373099915e-05,-1.756
-1.064095867014192,-6.481740439372684e-05,-1.76
-1.065218334327024,-6.517089884530628e-05,-1.764
-1.06577956798344,-6.54520876136081e-05,-1.768
-1.066661506586379,-6.576541224114441e-05,-1.772
-1.06762362142595,-6.607873686868072e-05,-1.776
-1.068425383792258,-6.636795960179117e-05,-1.78
-1.069307322395198,-6.66893181941361e-05,-1.784
-1.069948732288245,-6.69946088568638e-05,-1.788
-1.070830670891184,-6.731596744920873e-05,-1.792
