#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:3.671268633 mV
#Ic:367.6998899 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-1.666256107167513,2.147724779263384e-07,-1.8
-1.676352095909244,1.228475054588036e-07,-1.81
-1.684612450334296,3.092253299126887e-08,-1.82
-1.692872804759348,1.228475054588036e-07,-1.83
-1.702968793501079,-6.100243947626588e-08,-1.84
-1.713064782242809,3.092253299126887e-08,-1.85
-1.72316077098454,3.092253299126887e-08,-1.86
-1.732338942567931,3.092253299126887e-08,-1.87
-1.742434931309662,-1.529274119438007e-07,-1.88
-1.751613102893053,-6.100243947626588e-08,-1.89
-1.760791274476444,-6.100243947626588e-08,-1.9
-1.769969446059836,-6.100243947626588e-08,-1.91
-1.780065434801566,-1.529274119438007e-07,-1.92
-1.789243606384958,-1.529274119438007e-07,-1.93
-1.799339595126688,-1.529274119438007e-07,-1.94
-1.80759994955174,-2.448523844113354e-07,-1.95
-1.81861375545181,-3.367773568788701e-07,-1.96
-1.827791927035201,-3.367773568788701e-07,-1.97
-1.836970098618593,-2.448523844113354e-07,-1.98
-1.846148270201984,-3.367773568788701e-07,-1.99
-1.856244258943715,-3.367773568788701e-07,-2
-1.867258064843784,-3.367773568788701e-07,-2.01
-1.875518419268837,-3.367773568788701e-07,-2.02
-1.885614408010567,-3.367773568788701e-07,-2.03
-1.896628213910637,-5.206273018139397e-07,-2.04
-1.905806385494028,-5.206273018139397e-07,-2.05
-1.915902374235759,-6.125522742814744e-07,-2.06
-1.924162728660811,-7.044772467490091e-07,-2.07
-1.933340900244202,-6.125522742814744e-07,-2.08
-1.942519071827594,-6.125522742814744e-07,-2.09
-1.952615060569324,-6.125522742814744e-07,-2.1
-1.963628866469394,-7.044772467490091e-07,-2.11
-1.972807038052785,-7.964022192165439e-07,-2.12
-1.981985209636176,-7.964022192165439e-07,-2.13
-1.992081198377907,-8.883271916840787e-07,-2.14
-2.001259369961298,-8.883271916840787e-07,-2.15
-2.01043754154469,-7.964022192165439e-07,-2.16
-2.019615713128081,-7.964022192165439e-07,-2.17
-2.029711701869811,-7.964022192165439e-07,-2.18
-2.039807690611542,-8.883271916840787e-07,-2.19
-2.049903679353272,-9.802521641516135e-07,-2.2
-2.059081850936664,-9.802521641516135e-07,-2.21
-2.068260022520055,-9.802521641516135e-07,-2.22
-2.078356011261786,-9.802521641516135e-07,-2.23
-2.087534182845177,-9.802521641516135e-07,-2.24
