#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:20 Ohm
#Resolution:
#Vce:3.671268633 mV
#Ic:183.8499449 uA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-2.45649668049751,-0.0192428204654529,-2.958083832335329
-2.458332314814188,-0.0193807079241542,-2.962075848303393
-2.459250131972528,-0.01947263289662174,-2.966067864271457
-2.461085766289206,-0.01956455786908927,-2.970059880239521
-2.462003583447545,-0.01961052035532304,-2.974051896207585
-2.462921400605884,-0.01974840781402434,-2.978043912175649
-2.465674852080901,-0.01988629527272564,-2.982035928143713
-2.468428303555919,-0.01997822024519318,-2.986027944111776
-2.470263937872597,-0.02007014521766071,-2.99001996007984
-2.471181755030936,-0.02016207019012825,-2.994011976047904
-2.473935206505954,-0.02025399516259578,-2.998003992015968
-2.475770840822632,-0.02039188262129708,-3.001996007984032
-2.476688657980971,-0.02052977007999839,-3.005988023952096
-2.480359926614327,-0.02062169505246592,-3.00998003992016
-2.480359926614327,-0.02066765753869969,-3.013972055888224
-2.482195560931006,-0.02080554499740099,-3.017964071856287
-2.484949012406023,-0.02098939494233606,-3.021956087824351
-2.485866829564362,-0.02108131991480359,-3.025948103792415
-2.489538098197719,-0.02108131991480359,-3.029940119760479
-2.490455915356058,-0.02121920737350489,-3.033932135728543
-2.491373732514397,-0.02131113234597243,-3.037924151696607
-2.492291549672736,-0.02140305731843997,-3.041916167664671
-2.495045001147754,-0.02144901980467373,-3.045908183632735
-2.497798452622771,-0.0216328697496088,-3.049900199600798
-2.49871626978111,-0.02172479472207634,-3.053892215568863
-2.500551904097789,-0.02186268218077764,-3.057884231536926
-2.502387538414467,-0.02200056963947894,-3.06187624750499
-2.504223172731145,-0.02213845709818024,-3.065868263473054
-2.506058807047824,-0.02227634455688154,-3.069860279441118
-2.507894441364502,-0.02236826952934908,-3.073852295409182
-2.508812258522841,-0.02246019450181662,-3.077844311377246
-2.510647892839519,-0.02259808196051792,-3.081836327345309
-2.511565709997858,-0.02278193190545299,-3.085828343313374
-2.514319161472875,-0.02287385687792052,-3.089820359281437
-2.516154795789554,-0.02296578185038806,-3.093812375249501
-2.517990430106232,-0.02305770682285559,-3.097804391217565
-2.519826064422911,-0.02319559428155689,-3.101796407185629
-2.519826064422911,-0.02328751925402443,-3.105788423153693
-2.52074388158125,-0.02342540671272573,-3.109780439121757
-2.522579515897928,-0.02351733168519327,-3.11377245508982
-2.523497333056267,-0.0236092566576608,-3.117764471057884
-2.526250784531284,-0.02370118163012833,-3.121756487025948
-2.528086418847963,-0.0238850315750634,-3.125748502994012
-2.529004236006302,-0.02397695654753094,-3.129740518962076
-2.53083987032298,-0.02406888151999847,-3.133732534930139
-2.53083987032298,-0.02425273146493354,-3.137724550898204
-2.533593321797997,-0.02434465643740108,-3.141716566866267
-2.535428956114676,-0.02448254389610238,-3.145708582834331
-2.536346773273015,-0.02457446886856991,-3.149700598802395
-2.538182407589693,-0.02466639384103745,-3.153692614770459
-2.540018041906372,-0.02480428129973875,-3.157684630738523
-2.54185367622305,-0.02489620627220629,-3.161676646706587
-2.543689310539728,-0.02498813124467382,-3.16566866267465
-2.544607127698067,-0.02508005621714136,-3.169660678642715
-2.546442762014745,-0.02521794367584266,-3.173652694610778
-2.547360579173084,-0.02530986864831019,-3.177644710578842
-2.550114030648102,-0.0254477561070115,-3.181636726546906
-2.551031847806441,-0.02549371859324526,-3.18562874251497
-2.552867482123119,-0.02567756853818033,-3.189620758483034
-2.555620933598137,-0.0258614184831154,-3.193612774451098
-2.555620933598137,-0.02590738096934917,-3.197604790419161
-2.558374385073154,-0.0259993059418167,-3.201596806387226
-2.560210019389833,-0.02622911837298554,-3.205588822355289
-2.561127836548172,-0.02632104334545307,-3.209580838323353
-2.56296347086485,-0.02645893080415438,-3.213572854291417
-2.564799105181528,-0.02659681826285568,-3.217564870259481
-2.565716922339867,-0.02673470572155698,-3.221556886227545
-2.567552556656546,-0.02687259318025828,-3.225548902195609
-2.569388190973224,-0.02701048063895959,-3.229540918163673
-2.570306008131563,-0.02705644312519335,-3.233532934131737
-2.572141642448241,-0.02719433058389465,-3.2375249500998
-2.573059459606581,-0.02733221804259596,-3.241516966067864
-2.575812911081598,-0.02747010550129726,-3.245508982035928
-2.576730728239937,-0.02756203047376479,-3.249500998003992
-2.577648545398276,-0.02769991793246609,-3.253493013972056
-2.580401996873293,-0.0278378053911674,-3.25748502994012
-2.581319814031632,-0.02792973036363493,-3.261477045908184
-2.583155448348311,-0.02806761782233623,-3.265469061876248
-2.584991082664989,-0.02811358030857,-3.269461077844311
-2.585908899823328,-0.0282514677672713,-3.273453093812375
-2.587744534140007,-0.02834339273973884,-3.277445109780439
-2.589580168456685,-0.02852724268467391,-3.281437125748503
-2.590497985615024,-0.02857320517090768,-3.285429141716567
-2.592333619931702,-0.02866513014337521,-3.289421157684631
-2.59508707140672,-0.02884898008831028,-3.293413173652695
-2.59508707140672,-0.02894090506077782,-3.297405189620759
-2.597840522881737,-0.02903283003324535,-3.301397205588822
-2.597840522881737,-0.02912475500571288,-3.305389221556887
-2.599676157198415,-0.02926264246441419,-3.30938123752495
-2.601511791515094,-0.02944649240934926,-3.313373253493014
-2.602429608673433,-0.02953841738181679,-3.317365269461078
-2.604265242990111,-0.02967630484051809,-3.321357285429142
-2.60610087730679,-0.02976822981298563,-3.325349301397206
-2.60610087730679,-0.02990611727168693,-3.32934131736527
-2.608854328781807,-0.03004400473038823,-3.333333333333333
-2.609772145940146,-0.03018189218908953,-3.337325349301397
-2.612525597415163,-0.03031977964779084,-3.341317365269461
-2.612525597415163,-0.03045766710649214,-3.345309381237525
-2.614361231731841,-0.03054959207895967,-3.349301397205589
-2.61619686604852,-0.03068747953766097,-3.353293413173652
-2.618032500365198,-0.03082536699636228,-3.357285429141716
-2.618950317523537,-0.03091729196882981,-3.36127744510978
-2.620785951840216,-0.03110114191376488,-3.365269461077844
-2.622621586156894,-0.03119306688623242,-3.369261477045908
-2.624457220473572,-0.03137691683116748,-3.373253493013972
-2.62629285479025,-0.03151480428986878,-3.377245508982036
-2.627210671948589,-0.03165269174857008,-3.3812375249501
-2.628128489106929,-0.03174461672103762,-3.385229540918163
-2.629046306265268,-0.03183654169350516,-3.389221556886228
-2.630881940581946,-0.03197442915220646,-3.393213572854291
-2.631799757740285,-0.03206635412467399,-3.397205588822355
-2.632717574898624,-0.03220424158337529,-3.401197604790419
-2.634553209215303,-0.03229616655584283,-3.405189620758483
-2.636388843531981,-0.0324800165007779,-3.409181636726547
-2.638224477848659,-0.03257194147324544,-3.413173652694611
-2.640060112165338,-0.03266386644571297,-3.417165668662674
-2.639142295006998,-0.03280175390441427,-3.421157684630739
-2.641895746482016,-0.03289367887688181,-3.425149700598802
-2.643731380798694,-0.03303156633558311,-3.429141716566866
-2.645567015115372,-0.03316945379428441,-3.43313373253493
-2.645567015115372,-0.03330734125298571,-3.437125748502994
-2.648320466590389,-0.03339926622545325,-3.441117764471058
-2.649238283748729,-0.03344522871168702,-3.445109780439122
-2.649238283748729,-0.03362907865662208,-3.449101796407186
-2.652909552382085,-0.03376696611532339,-3.45309381237525
-2.653827369540425,-0.03390485357402469,-3.457085828343313
-2.655663003857103,-0.03404274103272599,-3.461077844311377
-2.656580821015442,-0.03413466600519353,-3.465069860279441
-2.659334272490459,-0.03431851595012859,-3.469061876247505
-2.659334272490459,-0.03441044092259613,-3.473053892215569
-2.660252089648798,-0.03454832838129743,-3.477045908183633
-2.662087723965477,-0.03468621583999874,-3.481037924151697
-2.663923358282155,-0.0348700657849338,-3.485029940119761
-2.663923358282155,-0.03496199075740134,-3.489021956087824
-2.664841175440494,-0.03505391572986887,-3.493013972055888
-2.666676809757172,-0.03523776567480395,-3.497005988023952
-2.668512444073851,-0.03537565313350524,-3.500998003992016
-2.668512444073851,-0.03546757810597278,-3.50499001996008
-2.66943026123219,-0.03560546556467408,-3.508982035928144
-2.671265895548868,-0.03578931550960915,-3.512974051896208
-2.672183712707207,-0.03588124048207669,-3.516966067864272
-2.674019347023886,-0.03597316545454422,-3.520958083832335
-2.674937164182225,-0.03611105291324553,-3.5249500998004
-2.676772798498903,-0.03624894037194683,-3.528942115768463
-2.677690615657242,-0.03634086534441436,-3.532934131736527
-2.678608432815581,-0.0364327903168819,-3.536926147704591
-2.675854981340564,-0.03620297788571306,-3.540918163672655
-2.660252089648798,-0.03464025335376496,-3.544910179640719
-2.642813563640355,-0.03307752882181687,-3.548902195608783
-2.630881940581946,-0.03211231661090776,-3.552894211576846
-2.623539403315233,-0.03146884180363502,-3.55688622754491
-2.618032500365198,-0.03105517942753111,-3.560878243512974
-2.615279048890181,-0.03077940451012851,-3.564870259481038
-2.613443414573502,-0.03068747953766097,-3.568862275449102
-2.611607780256824,-0.03054959207895967,-3.572854291417165
-2.611607780256824,-0.03045766710649214,-3.576846307385229
-2.612525597415163,-0.03045766710649214,-3.580838323353293
-2.609772145940146,-0.03041170462025837,-3.584830339321357
-2.610689963098485,-0.03041170462025837,-3.588822355289421
-2.610689963098485,-0.03041170462025837,-3.592814371257485
-2.611607780256824,-0.03045766710649214,-3.596806387225549
-2.609772145940146,-0.03036574213402461,-3.600798403193613
-2.610689963098485,-0.03041170462025837,-3.604790419161676
-2.609772145940146,-0.03036574213402461,-3.608782435129741
-2.610689963098485,-0.03036574213402461,-3.612774451097804
-2.610689963098485,-0.03036574213402461,-3.616766467065868
-2.609772145940146,-0.03041170462025837,-3.620758483033932
-2.609772145940146,-0.03036574213402461,-3.624750499001996
-2.608854328781807,-0.03041170462025837,-3.62874251497006
-2.609772145940146,-0.03041170462025837,-3.632734530938124
-2.609772145940146,-0.03041170462025837,-3.636726546906187
-2.610689963098485,-0.03041170462025837,-3.640718562874252
-2.609772145940146,-0.03045766710649214,-3.644710578842315
-2.609772145940146,-0.03036574213402461,-3.648702594810379
-2.610689963098485,-0.03031977964779084,-3.652694610778443
-2.610689963098485,-0.03036574213402461,-3.656686626746507
-2.611607780256824,-0.03036574213402461,-3.660678642714571
-2.610689963098485,-0.03036574213402461,-3.664670658682635
